208.0,182.0,260.0,182.0,260.0,224.0,208.0,224.0,SUN OF
1010.0,0.0,1110.0,0.0,1110.0,54.0,1010.0,54.0,aleyp no
845.0,44.0,944.0,27.0,950.0,62.0,852.0,80.0,SingTel
644.0,92.0,713.0,75.0,719.0,97.0,649.0,114.0,Available
658.0,109.0,703.0,96.0,709.0,116.0,664.0,129.0,herel
284.0,163.0,448.0,123.0,460.0,170.0,296.0,210.0,CALIFORNIA
121.0,211.0,209.0,189.0,219.0,227.0,131.0,249.0,GOLDEN
754.0,254.0,798.0,254.0,798.0,282.0,754.0,282.0,BAOT
558.0,520.0,628.0,520.0,628.0,546.0,558.0,546.0,SuaJin
1010.0,548.0,1161.0,542.0,1162.0,579.0,1012.0,585.0,Chacpoar.sur
