356.0,264.0,410.0,264.0,410.0,298.0,356.0,298.0,OFF 50%
362.0,180.0,416.0,180.0,416.0,214.0,362.0,214.0,OFF 50%
662.0,148.0,719.0,153.0,717.0,175.0,660.0,169.0,ILAN n
791.0,123.0,877.0,136.0,872.0,170.0,786.0,156.0,JJ eod
1008.0,36.0,1058.0,36.0,1058.0,66.0,1008.0,66.0,50% OFF
1086.0,106.0,1114.0,106.0,1114.0,134.0,1086.0,134.0,o0
522.0,134.0,584.0,134.0,584.0,160.0,522.0,160.0,SHDIA
712.0,330.0,756.0,330.0,756.0,360.0,712.0,360.0,40
758.0,340.0,832.0,348.0,828.0,384.0,754.0,375.0,1400
864.0,366.0,930.0,366.0,930.0,406.0,864.0,406.0,o6L
957.0,392.0,1035.0,405.0,1029.0,445.0,951.0,432.0,.98
