760.0,6.0,778.0,6.0,778.0,88.0,760.0,88.0,AlphaRi
616.0,42.0,645.0,41.0,649.0,163.0,620.0,164.0,APnGn
622.0,142.0,649.0,141.0,654.0,251.0,626.0,253.0,uoaci
566.0,459.0,694.0,433.0,703.0,476.0,574.0,501.0,6
391.0,497.0,482.0,474.0,489.0,501.0,398.0,524.0,AS1060SB
681.0,508.0,748.0,490.0,753.0,511.0,686.0,529.0,AS618S8
552.0,541.0,649.0,513.0,657.0,543.0,561.0,570.0,AURORA
580.0,580.0,624.0,580.0,624.0,626.0,580.0,626.0,9
567.0,634.0,638.0,612.0,645.0,633.0,574.0,656.0,SHEETS
-15.0,658.0,232.0,585.0,248.0,641.0,1.0,714.0,FenSirgn.sa
280.0,696.0,409.0,655.0,418.0,685.0,289.0,726.0,AS1060SB
952.0,689.0,1027.0,663.0,1040.0,699.0,965.0,725.0,style
