104.0,426.0,138.0,426.0,138.0,444.0,104.0,444.0,Town Green
106.0,446.0,154.0,446.0,154.0,466.0,106.0,466.0,UTown Residence
100.0,404.0,159.0,400.0,161.0,421.0,102.0,424.0,Educaban Resource Centre
110.0,490.0,170.0,490.0,170.0,510.0,110.0,510.0,Cinramon College (USP)
114.0,572.0,169.0,567.0,171.0,588.0,116.0,592.0,Seminar Rooms 1-12@Town Plaza
112.0,550.0,185.0,543.0,187.0,564.0,114.0,571.0,Auditorium @Town Plaza
119.0,622.0,181.0,619.0,182.0,640.0,120.0,642.0,Research Wing
128.0,694.0,182.0,694.0,182.0,716.0,128.0,716.0,CREATE Towee Lobby
205.0,282.0,309.0,272.0,312.0,303.0,208.0,313.0,CREATE
106.0,467.0,205.0,459.0,207.0,481.0,108.0,489.0,TembusuCollege
