364.0,390.0,410.0,390.0,410.0,410.0,364.0,410.0,PATED DESSERT
13.0,680.0,108.0,653.0,117.0,684.0,22.0,711.0,AE EAEG
462.0,382.0,526.0,382.0,526.0,400.0,462.0,400.0,C3
636.0,148.0,691.0,165.0,681.0,194.0,627.0,178.0,8
800.0,332.0,820.0,332.0,820.0,362.0,800.0,362.0,S
364.0,352.0,448.0,352.0,448.0,376.0,364.0,376.0,HS530
364.0,412.0,419.0,408.0,421.0,430.0,366.0,433.0,SrEsERs
462.0,418.0,512.0,418.0,512.0,436.0,462.0,436.0,8EO1
366.0,434.0,408.0,434.0,408.0,452.0,366.0,452.0,SRWI
362.0,456.0,436.0,442.0,440.0,463.0,366.0,477.0,POLE CME
-7.0,553.0,124.0,522.0,133.0,557.0,1.0,589.0,SPAIN/
-8.0,588.0,125.0,552.0,134.0,589.0,0.0,625.0,5CCol
-9.0,627.0,121.0,589.0,131.0,624.0,0.0,662.0,DNISIA
