458.0,110.0,494.0,110.0,494.0,128.0,458.0,128.0,96 2
457.0,130.0,515.0,126.0,517.0,145.0,458.0,148.0,B166 175 285
748.0,122.0,776.0,122.0,776.0,138.0,748.0,138.0,The Clement Mall
746.0,100.0,814.0,100.0,814.0,120.0,746.0,120.0,Add valuo Machine
742.0,85.0,809.0,81.0,810.0,99.0,744.0,103.0,Passenger service
502.0,92.0,550.0,92.0,550.0,106.0,502.0,106.0,EZL66 1665
740.0,67.0,775.0,64.0,777.0,81.0,742.0,84.0,MRT
582.0,86.0,634.0,86.0,634.0,98.0,582.0,98.0,SxuxSI
269.0,111.0,319.0,121.0,314.0,146.0,264.0,136.0,H1339
766.0,136.0,808.0,136.0,808.0,154.0,766.0,154.0,Toilet
276.0,140.0,318.0,140.0,318.0,178.0,276.0,178.0,2
