232.0,84.0,276.0,84.0,276.0,110.0,232.0,110.0,way The Rur
232.0,114.0,276.0,114.0,276.0,138.0,232.0,138.0,ulge wayl lnd The Ru
250.0,2.0,292.0,2.0,292.0,28.0,250.0,28.0,amp TheR
250.0,28.0,294.0,28.0,294.0,54.0,250.0,54.0,park pica The Ra
222.0,53.0,325.0,58.0,323.0,87.0,220.0,81.0,hange@4 Exc
304.0,140.0,408.0,140.0,408.0,166.0,304.0,166.0,overyWalk Disco
372.0,168.0,414.0,168.0,414.0,192.0,372.0,192.0,Med The
372.0,196.0,416.0,196.0,416.0,220.0,372.0,220.0,The Med
732.0,14.0,767.0,18.0,765.0,39.0,730.0,35.0,rden oof G L12R
734.0,40.0,766.0,40.0,766.0,60.0,734.0,60.0,upp J00 AUT
748.0,168.0,794.0,168.0,794.0,184.0,748.0,184.0,Access 10 al oor
752.0,190.0,796.0,190.0,796.0,204.0,752.0,204.0,nlease tran5fer Lerd4
778.0,110.0,852.0,110.0,852.0,130.0,778.0,130.0,mieder epueta
780.0,134.0,854.0,134.0,854.0,154.0,780.0,154.0,uedeert puesaa
378.0,54.0,457.0,62.0,455.0,90.0,376.0,82.0,BIBUl aBU
740.0,88.0,764.0,88.0,764.0,108.0,740.0,108.0,6 81 5
468.0,36.0,497.0,34.0,507.0,161.0,478.0,163.0,7075 18
374.0,6.0,452.0,6.0,452.0,32.0,374.0,32.0,eeediei
738.0,64.0,770.0,64.0,770.0,84.0,738.0,84.0,017
776.0,88.0,838.0,88.0,838.0,108.0,776.0,108.0,tede
288.0,170.0,354.0,170.0,354.0,192.0,288.0,192.0,B-One
480.0,194.0,508.0,194.0,508.0,214.0,480.0,214.0,8
