396.0,246.0,406.0,246.0,406.0,260.0,396.0,260.0,3 Halr styllst
384.0,140.0,422.0,140.0,422.0,164.0,384.0,164.0,ING A1H WEARE
400.0,306.0,410.0,306.0,410.0,322.0,400.0,322.0,st rapl 5.spa The
402.0,336.0,412.0,336.0,412.0,350.0,402.0,350.0,13 UES
402.0,370.0,434.0,370.0,434.0,388.0,402.0,388.0,PoIN maid aauttr odx3 m
404.0,214.0,436.0,214.0,436.0,230.0,404.0,230.0,ltant Hair Consu
410.0,274.0,438.0,274.0,438.0,292.0,410.0,292.0,tant Hair Assis
438.0,392.0,476.0,392.0,476.0,410.0,438.0,410.0,enefits Good Be
440.0,473.0,509.0,482.0,505.0,514.0,436.0,505.0,7403 8200
451.0,449.0,521.0,462.0,517.0,488.0,446.0,475.0,seCall Plea
463.0,528.0,530.0,542.0,524.0,573.0,457.0,559.0,alk in W
1138.0,464.0,1186.0,464.0,1186.0,488.0,1138.0,488.0,Hait Spa Th
1180.0,595.0,1257.0,599.0,1255.0,624.0,1178.0,620.0,1D21J d
1214.0,558.0,1265.0,554.0,1267.0,579.0,1216.0,582.0,UP s
1148.0,348.0,1278.0,348.0,1278.0,382.0,1148.0,382.0,BB7 01
1174.0,20.0,1278.0,20.0,1278.0,60.0,1174.0,60.0,JEA
384.0,76.0,559.0,66.0,561.0,97.0,386.0,107.0,JEAN YIP
500.0,97.0,546.0,100.0,545.0,114.0,499.0,111.0,VI49
1192.0,411.0,1279.0,415.0,1277.0,446.0,1190.0,441.0,Botan
494.0,516.0,518.0,516.0,518.0,536.0,494.0,536.0,40
1220.0,496.0,1278.0,496.0,1278.0,558.0,1220.0,558.0,3
454.0,555.0,569.0,577.0,564.0,607.0,448.0,584.0,Interview
1098.0,588.0,1165.0,593.0,1163.0,616.0,1096.0,611.0,DIIEN
467.0,598.0,594.0,625.0,589.0,652.0,461.0,625.0,AALINCEE
