284.0,136.0,316.0,136.0,316.0,152.0,284.0,152.0,90 0
614.0,170.0,642.0,170.0,642.0,190.0,614.0,190.0,er Jr P
614.0,148.0,655.0,152.0,653.0,172.0,612.0,169.0,tos Tie ESt
618.0,107.0,709.0,115.0,707.0,141.0,616.0,133.0,CHARD RD OR
272.0,112.0,329.0,118.0,327.0,137.0,270.0,131.0,Cr0tE
616.0,127.0,707.0,135.0,705.0,158.0,614.0,150.0,iPM-1AM
710.0,137.0,787.0,141.0,785.0,167.0,708.0,162.0,CLOSED
774.0,164.0,828.0,164.0,828.0,186.0,774.0,186.0,Mins
366.0,174.0,406.0,174.0,406.0,194.0,366.0,194.0,CIE
612.0,188.0,656.0,188.0,656.0,212.0,612.0,212.0,3LE
