994.0,487.0,1036.0,493.0,1033.0,511.0,992.0,505.0,ESU CRMI
1001.0,506.0,1072.0,523.0,1068.0,543.0,996.0,526.0,B AAE15CA
1016.0,644.0,1046.0,644.0,1046.0,668.0,1016.0,668.0,lRs Thewor
983.0,644.0,1051.0,671.0,1042.0,693.0,974.0,666.0,oudiieu USBauni
720.0,0.0,792.0,0.0,792.0,30.0,720.0,30.0,Sms
713.0,55.0,759.0,35.0,768.0,57.0,722.0,77.0,Baher
1038.0,382.0,1124.0,390.0,1121.0,420.0,1035.0,411.0,01:10
968.0,566.0,1014.0,566.0,1014.0,612.0,968.0,612.0,8
1033.0,576.0,1099.0,592.0,1095.0,611.0,1028.0,595.0,oddo
1118.0,578.0,1178.0,578.0,1178.0,628.0,1118.0,628.0,II
