252.0,348.0,312.0,348.0,312.0,366.0,252.0,366.0,Access 10 Levels 11/12 please transfer at Levels B2/1/4/7/9
384.0,374.0,406.0,374.0,406.0,388.0,384.0,388.0,se approach concierge at Level 1
442.0,390.0,466.0,390.0,466.0,410.0,442.0,410.0,ift usel not do
452.0,324.0,488.0,324.0,488.0,344.0,452.0,344.0,L10 B2t0 liftsserve
580.0,476.0,610.0,476.0,610.0,494.0,580.0,494.0,The Med
130.0,308.0,309.0,248.0,325.0,295.0,145.0,354.0,ORCHARD ROAD
594.0,8.0,640.0,8.0,640.0,48.0,594.0,48.0,1 7 E
584.0,152.0,624.0,152.0,624.0,192.0,584.0,192.0,55 R8
632.0,231.0,671.0,266.0,657.0,281.0,618.0,246.0,EAHHE
374.0,390.0,428.0,390.0,428.0,410.0,374.0,410.0,99a
220.0,478.0,272.0,478.0,272.0,496.0,220.0,496.0,o-a
