84.0,32.0,130.0,32.0,130.0,62.0,84.0,62.0,350 $
356.0,8.0,408.0,8.0,408.0,32.0,356.0,32.0,011 V
930.0,31.0,976.0,37.0,973.0,57.0,927.0,52.0,t Cubes Joast
508.0,2.0,580.0,2.0,580.0,40.0,508.0,40.0,ifcw waucie
662.0,7.0,707.0,10.0,705.0,34.0,660.0,31.0,2 UR
78.0,6.0,122.0,6.0,122.0,18.0,78.0,18.0,Snen ASNS
424.0,0.0,488.0,0.0,488.0,12.0,424.0,12.0,Bne
793.0,-4.0,847.0,8.0,841.0,31.0,788.0,18.0,0f0c
152.0,8.0,212.0,12.0,211.0,25.0,151.0,21.0,soppp
408.0,22.0,440.0,22.0,440.0,32.0,408.0,32.0,8
783.0,17.0,856.0,30.0,852.0,53.0,779.0,41.0,neypm
588.0,28.0,644.0,28.0,644.0,54.0,588.0,54.0,1moB
647.0,18.0,718.0,35.0,710.0,65.0,640.0,48.0,55001
352.0,40.0,420.0,40.0,420.0,68.0,352.0,68.0,$380
170.0,60.0,226.0,60.0,226.0,74.0,170.0,74.0,()
434.0,66.0,472.0,66.0,472.0,78.0,434.0,78.0,Bo 
798.0,82.0,846.0,82.0,846.0,108.0,798.0,108.0,S200
944.0,88.0,984.0,88.0,984.0,108.0,944.0,108.0,$380
634.0,66.0,684.0,66.0,684.0,146.0,634.0,146.0,CX
614.0,156.0,708.0,156.0,708.0,178.0,614.0,178.0,Yknk
618.0,228.0,742.0,228.0,742.0,242.0,618.0,242.0,moiciry x10fP
0.0,279.0,109.0,276.0,110.0,297.0,0.0,300.0,INTRODUCING
322.0,284.0,382.0,284.0,382.0,348.0,322.0,348.0,B
0.0,356.0,67.0,353.0,68.0,364.0,0.0,367.0,NLear
90.0,370.0,124.0,370.0,124.0,382.0,90.0,382.0,09
0.0,384.0,36.0,384.0,36.0,398.0,0.0,398.0,HPIC
279.0,465.0,381.0,449.0,388.0,490.0,286.0,506.0,J0BUIP16
282.0,470.0,298.0,470.0,298.0,490.0,282.0,490.0,0
