0.0,626.0,44.0,626.0,44.0,658.0,0.0,658.0,he go at just 55
0.0,448.0,46.0,448.0,46.0,476.0,0.0,476.0,ey changing LOSED
-2.0,594.0,97.0,586.0,100.0,620.0,0.0,628.0,tained and connected
6.0,384.0,142.0,384.0,142.0,416.0,6.0,416.0,PISIM cards
40.0,496.0,138.0,496.0,138.0,524.0,40.0,524.0,ooree A
76.0,338.0,114.0,338.0,114.0,364.0,76.0,364.0,Ls ticketin
188.0,486.0,236.0,486.0,236.0,522.0,188.0,522.0,55 inlp
586.0,118.0,680.0,118.0,680.0,176.0,586.0,176.0,H B 3 A 3 Raun a WH9
33.0,16.0,241.0,-3.0,248.0,70.0,41.0,90.0,Brst
-3.0,92.0,302.0,81.0,306.0,169.0,0.0,180.0,ervices
652.0,118.0,692.0,118.0,692.0,146.0,652.0,146.0,R
-3.0,203.0,218.0,194.0,222.0,277.0,0.0,286.0,entre
