158.0,373.0,245.0,379.0,243.0,401.0,156.0,395.0,Berelsp SSd
496.0,111.0,548.0,114.0,547.0,131.0,495.0,127.0,Nin Joho (CGDB) Bay en Danga Gard
496.0,147.0,557.0,152.0,555.0,171.0,494.0,166.0,uo(uom SlS5n)
498.0,133.0,558.0,136.0,557.0,151.0,497.0,148.0,Aaauode dxa xxpew painns Un
498.0,170.0,576.0,175.0,575.0,190.0,497.0,185.0,pnad pp M m an ewouy
496.0,91.0,600.0,95.0,599.0,114.0,495.0,110.0,ao ishy sdna o uape DAuna
622.0,162.0,646.0,162.0,646.0,176.0,622.0,176.0,IK Keponn
734.0,190.0,762.0,190.0,762.0,202.0,734.0,202.0,UIOq PSA gebu GUY preo ut
734.0,148.0,764.0,148.0,764.0,166.0,734.0,166.0,U01 q lon inby ese1uy 6u
742.0,110.0,780.0,110.0,780.0,126.0,742.0,126.0,EUIP juapsino ainu
738.0,170.0,788.0,170.0,788.0,184.0,738.0,184.0,SiuapiFi 0009 Y wp osunelr
882.0,120.0,894.0,120.0,894.0,134.0,882.0,134.0,A 1iinojo101ps
752.0,126.0,863.0,134.0,861.0,152.0,751.0,144.0,5u Wipueai
1152.0,534.0,1278.0,539.0,1277.0,566.0,1151.0,561.0,N2N Snaay
958.0,147.0,1010.0,150.0,1009.0,161.0,957.0,158.0,Urndin
1062.0,165.0,1160.0,174.0,1159.0,188.0,1061.0,179.0,RHDUHABY
1064.0,196.0,1132.0,196.0,1132.0,216.0,1064.0,216.0,688-0081
