386.0,204.0,412.0,204.0,412.0,218.0,386.0,218.0,R
3.0,584.0,84.0,562.0,91.0,590.0,11.0,612.0,OCBC Bank VISA
266.0,482.0,292.0,482.0,292.0,496.0,266.0,496.0,We accept ands by
129.0,457.0,168.0,446.0,172.0,459.0,132.0,470.0,02.Jlink cards
250.0,322.0,317.0,302.0,322.0,318.0,255.0,338.0,application catione
229.0,220.0,259.0,213.0,262.0,227.0,232.0,233.0,cara H
32.0,177.0,195.0,145.0,202.0,182.0,39.0,213.0,Additional Services
507.0,151.0,573.0,142.0,575.0,160.0,510.0,170.0,SS
378.0,173.0,427.0,164.0,429.0,179.0,380.0,187.0,Balance
382.0,188.0,429.0,179.0,431.0,193.0,384.0,201.0,enquiry
262.0,197.0,299.0,191.0,301.0,206.0,264.0,211.0,creda
199.0,191.0,295.0,176.0,301.0,211.0,204.0,227.0,Cerdooenearl
282.0,226.0,298.0,226.0,298.0,240.0,282.0,240.0,H
223.0,236.0,255.0,229.0,258.0,247.0,226.0,253.0,R
515.0,244.0,594.0,226.0,598.0,241.0,519.0,260.0,Update comtact
51.0,244.0,139.0,229.0,142.0,249.0,54.0,264.0,Cash deposit
531.0,254.0,584.0,242.0,587.0,255.0,534.0,268.0,particulae
211.0,258.0,279.0,243.0,282.0,259.0,215.0,273.0,OCBC
395.0,262.0,449.0,249.0,452.0,262.0,399.0,276.0,IntemeU
69.0,264.0,134.0,250.0,138.0,270.0,73.0,284.0,1
381.0,277.0,466.0,259.0,470.0,274.0,384.0,292.0,Mobile banking
396.0,287.0,458.0,271.0,462.0,287.0,400.0,303.0,applicatlon
400.0,302.0,460.0,285.0,465.0,305.0,406.0,322.0,/
236.0,310.0,277.0,304.0,279.0,319.0,238.0,325.0,Phonc
537.0,341.0,606.0,323.0,610.0,337.0,541.0,355.0,Other services
551.0,350.0,596.0,339.0,600.0,353.0,555.0,364.0,8
89.0,352.0,171.0,336.0,175.0,353.0,93.0,370.0,Bapayment
413.0,374.0,480.0,356.0,484.0,371.0,417.0,389.0,CPFservices
416.0,388.0,480.0,370.0,485.0,388.0,421.0,406.0,O
273.0,407.0,343.0,388.0,346.0,402.0,277.0,420.0,investment
603.0,405.0,647.0,397.0,651.0,418.0,607.0,426.0,UOB
287.0,416.0,334.0,402.0,338.0,416.0,291.0,429.0,senvices
118.0,432.0,194.0,413.0,198.0,429.0,122.0,448.0,Tap-up NETS
286.0,430.0,342.0,414.0,347.0,432.0,291.0,448.0,R
120.0,475.0,189.0,459.0,192.0,474.0,123.0,489.0,NETSX
9.0,473.0,46.0,465.0,50.0,479.0,12.0,488.0,teioo
367.0,486.0,407.0,478.0,410.0,493.0,370.0,501.0,aimu
0.0,480.0,56.0,480.0,56.0,500.0,0.0,500.0,3ppe?
230.0,518.0,288.0,518.0,288.0,546.0,230.0,546.0,sm
