248.0,490.0,308.0,490.0,308.0,508.0,248.0,508.0,RHIEIG ESEYATIONS
536.0,0.0,594.0,0.0,594.0,84.0,536.0,84.0,6
388.0,19.0,451.0,40.0,442.0,69.0,379.0,48.0,30-80
6.0,164.0,65.0,154.0,68.0,175.0,10.0,185.0,380921
253.0,208.0,322.0,195.0,326.0,214.0,257.0,228.0,WANTED:
222.0,231.0,359.0,207.0,363.0,234.0,227.0,258.0,CONNTER/NITCMEN
253.0,250.0,339.0,237.0,343.0,265.0,257.0,277.0,ASSISTANT
266.0,333.0,335.0,326.0,337.0,346.0,268.0,353.0,WANTED:
239.0,360.0,373.0,344.0,376.0,371.0,242.0,387.0,REMITTANCE
270.0,384.0,343.0,378.0,345.0,405.0,272.0,411.0,CLERK
68.0,422.0,113.0,418.0,115.0,437.0,70.0,441.0,A
297.0,475.0,339.0,472.0,340.0,485.0,298.0,488.0,8
302.0,510.0,346.0,510.0,346.0,528.0,302.0,528.0,BI
293.0,559.0,353.0,556.0,354.0,573.0,294.0,576.0,FLO
274.0,578.0,378.0,578.0,378.0,596.0,274.0,596.0,A3XIH3
298.0,604.0,364.0,604.0,364.0,616.0,298.0,616.0,INO
302.0,622.0,388.0,622.0,388.0,636.0,302.0,636.0,IS
