412.0,370.0,436.0,370.0,436.0,388.0,412.0,388.0,IN E MHO
416.0,268.0,440.0,268.0,440.0,284.0,416.0,284.0,ATE DE-G TO EXIT S
414.0,312.0,446.0,312.0,446.0,328.0,414.0,328.0,ARD THEC
412.0,386.0,456.0,386.0,456.0,402.0,412.0,402.0,GATE OPEN
414.0,342.0,460.0,342.0,460.0,358.0,414.0,358.0,SNSH RRORR
414.0,282.0,468.0,282.0,468.0,300.0,414.0,300.0,YOUR "SCA
414.0,298.0,476.0,298.0,476.0,314.0,414.0,314.0,CARD ON CESS AC
414.0,328.0,478.0,328.0,478.0,344.0,414.0,344.0,READER AT THE
416.0,240.0,522.0,243.0,521.0,260.0,415.0,257.0,DEAR RESOENTS
416.0,358.0,448.0,358.0,448.0,372.0,416.0,372.0,aiS
