360.0,48.0,425.0,29.0,432.0,56.0,368.0,74.0,OCBC NISP
979.0,537.0,1060.0,501.0,1077.0,540.0,996.0,575.0,UOB OB
512.0,0.0,564.0,0.0,564.0,24.0,512.0,24.0,aon
234.0,0.0,304.0,0.0,304.0,32.0,234.0,32.0,Sn
102.0,17.0,183.0,-2.0,193.0,34.0,112.0,54.0,VISA
-7.0,48.0,75.0,28.0,84.0,66.0,1.0,86.0,NISA
237.0,82.0,307.0,64.0,314.0,90.0,244.0,108.0,airrus
158.0,112.0,195.0,106.0,197.0,119.0,160.0,125.0,sio
844.0,614.0,920.0,585.0,930.0,614.0,855.0,642.0,MEPS
732.0,659.0,807.0,627.0,823.0,666.0,748.0,697.0,Uramha
469.0,692.0,517.0,686.0,521.0,714.0,473.0,720.0,by
