1110.0,27.0,1190.0,-25.0,1213.0,8.0,1133.0,61.0,Johnbu
980.0,32.0,1038.0,-17.0,1061.0,8.0,1003.0,58.0,totcclon
958.0,0.0,1018.0,0.0,1018.0,50.0,958.0,50.0,48
1088.0,18.0,1130.0,18.0,1130.0,84.0,1088.0,84.0,O8
1151.0,180.0,1217.0,160.0,1224.0,183.0,1158.0,203.0,DENHAM
998.0,181.0,1093.0,145.0,1109.0,188.0,1014.0,224.0,JOESS
1017.0,240.0,1111.0,227.0,1117.0,266.0,1023.0,280.0,JBRAND
1137.0,238.0,1269.0,226.0,1275.0,296.0,1144.0,308.0,KURO
1082.0,320.0,1130.0,320.0,1130.0,332.0,1082.0,332.0,G3OS2N
1152.0,345.0,1279.0,352.0,1277.0,380.0,1150.0,373.0,The StrikeGo
1066.0,490.0,1177.0,533.0,1164.0,568.0,1053.0,525.0,N3JOBOAH
1197.0,508.0,1286.0,539.0,1276.0,568.0,1187.0,536.0,FOONTTEI
1087.0,560.0,1194.0,620.0,1172.0,659.0,1065.0,599.0,EEERN
1172.0,598.0,1211.0,559.0,1297.0,645.0,1258.0,684.0,Y
