248.0,223.0,362.0,233.0,359.0,262.0,245.0,253.0,latform B P
478.0,112.0,512.0,112.0,512.0,144.0,478.0,144.0,by to Dho
502.0,160.0,536.0,160.0,536.0,192.0,502.0,192.0,ina to Mar
634.0,176.0,682.0,187.0,674.0,218.0,626.0,207.0,Y10 Ba
570.0,91.0,632.0,103.0,626.0,130.0,565.0,118.0,senaa oup
402.0,134.0,482.0,146.0,479.0,164.0,399.0,153.0,Sprerspu tapuea
602.0,127.0,681.0,143.0,674.0,179.0,595.0,163.0,teep
384.0,154.0,408.0,154.0,408.0,168.0,384.0,168.0,8
424.0,168.0,493.0,176.0,491.0,189.0,422.0,181.0,(ulxogegd)
1122.0,228.0,1186.0,238.0,1183.0,259.0,1118.0,249.0,DNAUN
